report_year,passage_id,word_count,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic,dominant_weight
1899,1899_0004,187,0.017451360543168978,0.05323657619598198,0.0,0.0,0.0,2,0.05323657619598198
1899,1899_0005,211,0.0062651263169886205,0.058080232925787616,0.005185615104676735,0.007144029411424195,0.0,2,0.058080232925787616
1899,1899_0006,171,0.0,0.09761778645334909,0.0,0.0,0.0,2,0.09761778645334909
1899,1899_0007,173,0.0,0.08362134244110593,0.0,0.0,0.0,2,0.08362134244110593
1899,1899_0008,179,0.0,0.07146626660863224,0.004919819352236166,0.0009406627611647344,0.0010376795141604654,2,0.07146626660863224
1899,1899_0015,185,0.0,0.08269010341786838,0.0,0.0013384511453276692,0.0,2,0.08269010341786838
1899,1899_0016,179,0.0029800658167714743,0.0753358617973228,0.0,0.012409244955660068,0.0,2,0.0753358617973228
1899,1899_0017,171,0.0,0.04574862243279269,0.00826125006395583,0.019219495987597215,0.0,2,0.04574862243279269
1899,1899_0020,170,0.0020721809553543606,0.06413609224521188,0.0,0.008076804882027404,0.0,2,0.06413609224521188
1899,1899_0024,218,0.0379540104343641,0.03606529452365668,0.0,0.005820065054178181,0.006328535616356793,1,0.0379540104343641
1899,1899_0025,223,0.06441993617700373,0.014532222216761226,0.0,0.00025392344911518545,0.004146208108524575,1,0.06441993617700373
1899,1899_0026,80,0.050658075248907655,0.0031783011114472418,0.0,0.014114737157137644,0.005512657223523215,1,0.050658075248907655
1899,1899_0027,192,0.0430390687998082,0.003957225119937542,0.0,0.0,0.0,1,0.0430390687998082
1899,1899_0028,221,0.04865077809326862,0.008987169528402098,0.0032848304360268603,0.0,0.0,1,0.04865077809326862
1899,1899_0029,175,0.07125054543193302,0.0,0.0008490217531790345,0.0,0.0,1,0.07125054543193302
1899,1899_0030,178,0.06694942857284412,0.0038515126183492243,0.0,0.0016449755563047895,0.0,1,0.06694942857284412
1899,1899_0031,243,0.09289581265327655,0.0,0.0,0.0,0.0,1,0.09289581265327655
1899,1899_0032,178,0.01891906705228036,0.04767166273418198,0.0,0.00734056052109591,0.004027845197183965,2,0.04767166273418198
1899,1899_0033,192,0.004957556217539622,0.07695941630556534,0.0,0.0,0.006224685749686284,2,0.07695941630556534
1899,1899_0034,182,0.012830675634293355,0.05886830402769769,0.0025091441968443885,0.0,0.00014839002835784773,2,0.05886830402769769
1899,1899_0035,193,0.0005876598122942982,0.10416596396012236,0.0,0.003038868265030342,0.0007323278158456791,2,0.10416596396012236
1899,1899_0037,170,0.0,0.06020498878870696,0.006546055808519671,0.0,0.012945718291228727,2,0.06020498878870696
1899,1899_0038,183,0.0002173309811771593,0.08367556140590492,0.0,0.0,0.012230935681979369,2,0.08367556140590492
1899,1899_0062,182,0.0,0.0,0.0,0.29454017189110715,0.0,4,0.29454017189110715
1899,1899_0066,171,0.0,0.0,0.003917421114840492,0.0,0.14821494576247324,5,0.14821494576247324
1899,1899_0068,170,0.0,0.0,0.0,0.0,0.17113380419230206,5,0.17113380419230206
