report_year,passage_id,word_count,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,dominant_topic,dominant_weight
1897,1897_0021,196,0.00021762577624051188,0.11676352415212365,0.0,0.0,0.0,0.0,2,0.11676352415212365
1897,1897_0022,186,0.00517349700195041,0.08282891195231512,0.0,0.0,0.0,0.0,2,0.08282891195231512
1897,1897_0023,188,0.022396813476590307,0.0495868421073419,0.0007149316631957273,0.0,0.00012325442231452054,0.0,2,0.0495868421073419
1897,1897_0024,187,0.005843806148371144,0.10129320672360677,0.00012147615203509872,0.0,0.0,0.0,2,0.10129320672360677
1897,1897_0054,195,0.0,0.012918991715353267,0.007887736767003049,0.0575490847101168,0.01413697598202048,0.00780038611143828,4,0.0575490847101168
1897,1897_0055,197,0.0,0.03235447112849658,0.002165092840796583,0.06777564849388053,0.018724253126178255,0.01452438433914666,4,0.06777564849388053
1897,1897_0056,181,0.011477339246145583,0.013253595361693746,0.003091808683240261,0.04224049979677936,0.01985361669695231,0.026321308292264964,4,0.04224049979677936
1897,1897_0058,181,0.18628755494662647,0.0,0.0,0.0,0.0,0.0067820059219221695,1,0.18628755494662647
1897,1897_0059,171,0.17613788891262339,0.0,0.0,0.0,0.0,0.0,1,0.17613788891262339
1897,1897_0060,74,0.1185732242226389,0.003571949151988891,0.0,0.0,0.004065016940268279,0.011244322541848657,1,0.1185732242226389
1898,1898_0003,154,0.0,0.03621151226527681,0.0014870322044663476,0.03261853061713966,0.009045939849349541,0.04334727750600241,6,0.04334727750600241
1898,1898_0004,161,0.0,0.0558173844415987,0.0,0.023493011415525518,0.007799172098653855,0.030385487262475037,2,0.0558173844415987
1898,1898_0005,214,0.0,0.03805991199289906,0.007249090120684779,0.0477921879638188,0.002551259868868185,0.02510435313094318,4,0.0477921879638188
1898,1898_0006,209,0.0,0.06474444400099501,0.0,0.014186477981039712,0.0,0.006955072464115518,2,0.06474444400099501
1898,1898_0007,178,0.008176079552652865,0.08483201082393559,0.0,0.0,0.0,0.0,2,0.08483201082393559
1898,1898_0008,194,0.020681681271935173,0.07492928985249582,0.006913402102263061,0.0,0.00426755699768512,0.0,2,0.07492928985249582
1898,1898_0009,200,0.017450878042801796,0.05143194151253004,0.011332528807247777,0.02794387647410554,0.0,0.0031790953163438967,2,0.05143194151253004
1898,1898_0010,176,0.01404868674062306,0.03386878901895569,0.0015904474995595806,0.03863487322841559,0.0,0.030419456838756437,4,0.03863487322841559
1898,1898_0018,189,0.0,0.0,0.0,0.14189322045088235,0.0,0.0,4,0.14189322045088235
1898,1898_0023,185,0.0,0.08089057546219834,0.0002233641275835788,0.001270982966086653,0.0,0.0006382009205346853,2,0.08089057546219834
1898,1898_0046,178,0.009023837931401596,0.0,0.0,0.0,0.001327432148794211,0.23051589384031906,6,0.23051589384031906
1898,1898_0048,172,0.02623219991889858,0.030378665290790568,0.0,0.00902554676864562,0.0,0.004516897959483316,2,0.030378665290790568
1898,1898_0049,172,0.14180679603993004,0.004537190930473706,0.0,0.0028576793156442817,0.003243702385390468,0.011305609601555956,1,0.14180679603993004
1899,1899_0002,174,0.0,0.08793444403611292,0.0,0.0,0.0,0.0032555695234700887,2,0.08793444403611292
1899,1899_0003,214,0.0,0.08891656024757703,0.0,0.0,0.016917287820598693,0.002230507592703968,2,0.08891656024757703
1899,1899_0004,187,0.0,0.06361760890699517,0.0,0.003937341957386914,0.01887235132764325,0.0,2,0.06361760890699517
1899,1899_0005,211,0.0,0.07072514968102088,0.00505822856723077,0.0010168069098412786,0.006251918978283769,0.008711352489734559,2,0.07072514968102088
1899,1899_0006,171,0.0,0.1226523240358656,0.0,2.4047071827552368e-05,0.0,5.470772453460441e-05,2,0.1226523240358656
1899,1899_0007,173,0.0,0.09164993596345455,0.0,0.01413431546803272,0.0,0.0,2,0.09164993596345455
1899,1899_0008,179,0.0,0.08326060272318876,0.004556608164781864,0.005242113051470006,0.0,0.003140159938720083,2,0.08326060272318876
1899,1899_0015,185,0.0,0.0,0.0,0.14517466789681505,0.0,0.0,4,0.14517466789681505
1899,1899_0016,179,0.0,0.05132286517511969,0.0,0.04937242668030849,0.005073688226091526,0.012170238468245288,2,0.05132286517511969
1899,1899_0017,171,0.0,0.014800075501071501,0.00933963153733728,0.051940933781779414,0.0015164958800602797,0.0163683545317461,4,0.051940933781779414
1899,1899_0020,170,0.0,0.05953924885225275,0.0,0.02694075539547636,0.0011072591615246617,0.008030316646529246,2,0.05953924885225275
1899,1899_0024,218,0.005335607444233573,0.03925659847504306,0.0,0.006540072910597093,0.04385854564039015,0.006507174692435871,5,0.04385854564039015
1899,1899_0025,223,0.0035644214843011733,0.019627792897072626,0.0,0.0,0.0746663141469905,0.0006694612587814372,5,0.0746663141469905
1899,1899_0026,80,0.0050861731421431335,0.004862391558777279,0.0,0.0,0.05917251276222992,0.013051873165202343,5,0.05917251276222992
1899,1899_0027,192,0.0,0.007929981058930224,0.0,0.0,0.04952951210501641,0.0,5,0.04952951210501641
1899,1899_0028,221,0.0,0.008069854963935898,0.003479431003807115,0.0042864520023372585,0.05704192560447013,0.0,5,0.05704192560447013
1899,1899_0029,175,0.0,0.0,0.0008938445504791797,0.0,0.08388924292938205,0.0,5,0.08388924292938205
1899,1899_0030,178,0.0,0.00459005862719749,0.0,0.0009470786669038124,0.07869040653159806,0.0016102942883238062,5,0.07869040653159806
1899,1899_0031,243,0.0,0.0012882988376911335,0.0,0.0,0.10962393908585798,0.0,5,0.10962393908585798
1899,1899_0032,178,0.0025173823029094227,0.060612821943590446,0.0,0.0,0.02046812413200524,0.008286438504550419,2,0.060612821943590446
1899,1899_0033,192,0.0037831805099397234,0.09893500033829694,0.0,0.00012349264902619347,0.002745193919994446,0.00037696054939882935,2,0.09893500033829694
1899,1899_0034,182,0.0,0.07451958590788745,0.002341799742451525,0.0,0.013376288866293416,0.0,2,0.07451958590788745
1899,1899_0035,193,0.0,0.14206072280653873,0.0,0.0,0.0,0.001670426196132711,2,0.14206072280653873
1899,1899_0037,170,0.00925530354982656,0.07893518842763794,0.005706513838491307,0.0,0.0,0.0,2,0.07893518842763794
1899,1899_0038,183,0.005953723490539133,0.12082763086914809,0.0,0.0,0.0,0.0,2,0.12082763086914809
1899,1899_0062,182,0.0,0.0,0.0,0.0,0.0,0.27196436952863334,6,0.27196436952863334
1899,1899_0066,171,0.13244247610912677,0.0,0.004203374115364989,0.0,0.0,0.0,1,0.13244247610912677
1899,1899_0068,170,0.15296785327118845,0.0,0.0,0.0,0.0,0.0,1,0.15296785327118845
